Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Least developed countries: UN classification,LDC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Least developed countries: UN classification,LDC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Least developed countries: UN classification,LDC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.4341452966049
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Least developed countries: UN classification,LDC,Control of Corruption: Estimate,CC.EST,..
Least developed countries: UN classification,LDC,Government Effectiveness: Estimate,GE.EST,..
Least developed countries: UN classification,LDC,Rule of Law: Estimate,RL.EST,..
Least developed countries: UN classification,LDC,Regulatory Quality: Estimate,RQ.EST,..
Low & middle income,LMY,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Low & middle income,LMY,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Low & middle income,LMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Low & middle income,LMY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.4920711750526
Low & middle income,LMY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Low & middle income,LMY,Control of Corruption: Estimate,CC.EST,..
Low & middle income,LMY,Government Effectiveness: Estimate,GE.EST,..
Low & middle income,LMY,Rule of Law: Estimate,RL.EST,..
Low & middle income,LMY,Regulatory Quality: Estimate,RQ.EST,..
Low income,LIC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Low income,LIC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Low income,LIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Low income,LIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,45.2721918756793
Low income,LIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Low income,LIC,Control of Corruption: Estimate,CC.EST,..
Low income,LIC,Government Effectiveness: Estimate,GE.EST,..
Low income,LIC,Rule of Law: Estimate,RL.EST,..
Low income,LIC,Regulatory Quality: Estimate,RQ.EST,..
Lower middle income,LMC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Lower middle income,LMC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Lower middle income,LMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Lower middle income,LMC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.2680749757222
Lower middle income,LMC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Lower middle income,LMC,Control of Corruption: Estimate,CC.EST,..
Lower middle income,LMC,Government Effectiveness: Estimate,GE.EST,..
Lower middle income,LMC,Rule of Law: Estimate,RL.EST,..
Lower middle income,LMC,Regulatory Quality: Estimate,RQ.EST,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.4226367435274
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Control of Corruption: Estimate,CC.EST,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Government Effectiveness: Estimate,GE.EST,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Rule of Law: Estimate,RL.EST,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Regulatory Quality: Estimate,RQ.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.0854287468734
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Control of Corruption: Estimate,CC.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Government Effectiveness: Estimate,GE.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Rule of Law: Estimate,RL.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Regulatory Quality: Estimate,RQ.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.0574946837091
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Control of Corruption: Estimate,CC.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Government Effectiveness: Estimate,GE.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Rule of Law: Estimate,RL.EST,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Regulatory Quality: Estimate,RQ.EST,..
Middle income,MIC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Middle income,MIC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Middle income,MIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.1583884632963
Middle income,MIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Middle income,MIC,Control of Corruption: Estimate,CC.EST,..
Middle income,MIC,Government Effectiveness: Estimate,GE.EST,..
Middle income,MIC,Rule of Law: Estimate,RL.EST,..
Middle income,MIC,Regulatory Quality: Estimate,RQ.EST,..
North America,NAC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
North America,NAC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
North America,NAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
North America,NAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
North America,NAC,Control of Corruption: Estimate,CC.EST,..
North America,NAC,Government Effectiveness: Estimate,GE.EST,..
North America,NAC,Rule of Law: Estimate,RL.EST,..
North America,NAC,Regulatory Quality: Estimate,RQ.EST,..
OECD members,OED,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
OECD members,OED,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
OECD members,OED,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9229805241215
OECD members,OED,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
OECD members,OED,Control of Corruption: Estimate,CC.EST,..
OECD members,OED,Government Effectiveness: Estimate,GE.EST,..
OECD members,OED,Rule of Law: Estimate,RL.EST,..
OECD members,OED,Regulatory Quality: Estimate,RQ.EST,..
Other small states,OSS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Other small states,OSS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Other small states,OSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.5040760650772
Other small states,OSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Other small states,OSS,Control of Corruption: Estimate,CC.EST,..
Other small states,OSS,Government Effectiveness: Estimate,GE.EST,..
Other small states,OSS,Rule of Law: Estimate,RL.EST,..
Other small states,OSS,Regulatory Quality: Estimate,RQ.EST,..
Pacific island small states,PSS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Pacific island small states,PSS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Pacific island small states,PSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.8705713618501
Pacific island small states,PSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Pacific island small states,PSS,Control of Corruption: Estimate,CC.EST,..
Pacific island small states,PSS,Government Effectiveness: Estimate,GE.EST,..
Pacific island small states,PSS,Rule of Law: Estimate,RL.EST,..
Pacific island small states,PSS,Regulatory Quality: Estimate,RQ.EST,..
Post-demographic dividend,PST,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Post-demographic dividend,PST,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Post-demographic dividend,PST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Post-demographic dividend,PST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Post-demographic dividend,PST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Post-demographic dividend,PST,Control of Corruption: Estimate,CC.EST,..
Post-demographic dividend,PST,Government Effectiveness: Estimate,GE.EST,..
Post-demographic dividend,PST,Rule of Law: Estimate,RL.EST,..
Post-demographic dividend,PST,Regulatory Quality: Estimate,RQ.EST,..
Pre-demographic dividend,PRE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Pre-demographic dividend,PRE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Pre-demographic dividend,PRE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.5309883201788
Pre-demographic dividend,PRE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Pre-demographic dividend,PRE,Control of Corruption: Estimate,CC.EST,..
Pre-demographic dividend,PRE,Government Effectiveness: Estimate,GE.EST,..
Pre-demographic dividend,PRE,Rule of Law: Estimate,RL.EST,..
Pre-demographic dividend,PRE,Regulatory Quality: Estimate,RQ.EST,..
Small states,SST,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Small states,SST,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Small states,SST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.7999610400142
Small states,SST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Small states,SST,Control of Corruption: Estimate,CC.EST,..
Small states,SST,Government Effectiveness: Estimate,GE.EST,..
Small states,SST,Rule of Law: Estimate,RL.EST,..
Small states,SST,Regulatory Quality: Estimate,RQ.EST,..
South Asia,SAS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
South Asia,SAS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
South Asia,SAS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4087889697405
South Asia,SAS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
South Asia,SAS,Control of Corruption: Estimate,CC.EST,..
South Asia,SAS,Government Effectiveness: Estimate,GE.EST,..
South Asia,SAS,Rule of Law: Estimate,RL.EST,..
South Asia,SAS,Regulatory Quality: Estimate,RQ.EST,..
South Asia (IDA & IBRD),TSA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
South Asia (IDA & IBRD),TSA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
South Asia (IDA & IBRD),TSA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4087889697405
South Asia (IDA & IBRD),TSA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
South Asia (IDA & IBRD),TSA,Control of Corruption: Estimate,CC.EST,..
South Asia (IDA & IBRD),TSA,Government Effectiveness: Estimate,GE.EST,..
South Asia (IDA & IBRD),TSA,Rule of Law: Estimate,RL.EST,..
South Asia (IDA & IBRD),TSA,Regulatory Quality: Estimate,RQ.EST,..
Sub-Saharan Africa,SSF,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Sub-Saharan Africa,SSF,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sub-Saharan Africa,SSF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.2563309010663
Sub-Saharan Africa,SSF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sub-Saharan Africa,SSF,Control of Corruption: Estimate,CC.EST,..
Sub-Saharan Africa,SSF,Government Effectiveness: Estimate,GE.EST,..
Sub-Saharan Africa,SSF,Rule of Law: Estimate,RL.EST,..
Sub-Saharan Africa,SSF,Regulatory Quality: Estimate,RQ.EST,..
Sub-Saharan Africa (excluding high income),SSA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Sub-Saharan Africa (excluding high income),SSA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sub-Saharan Africa (excluding high income),SSA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.0074817273216
Sub-Saharan Africa (excluding high income),SSA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sub-Saharan Africa (excluding high income),SSA,Control of Corruption: Estimate,CC.EST,..
Sub-Saharan Africa (excluding high income),SSA,Government Effectiveness: Estimate,GE.EST,..
Sub-Saharan Africa (excluding high income),SSA,Rule of Law: Estimate,RL.EST,..
Sub-Saharan Africa (excluding high income),SSA,Regulatory Quality: Estimate,RQ.EST,..
Sub-Saharan Africa (IDA & IBRD),TSS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Sub-Saharan Africa (IDA & IBRD),TSS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Sub-Saharan Africa (IDA & IBRD),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sub-Saharan Africa (IDA & IBRD),TSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sub-Saharan Africa (IDA & IBRD),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.2563309010663
Sub-Saharan Africa (IDA & IBRD),TSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sub-Saharan Africa (IDA & IBRD),TSS,Control of Corruption: Estimate,CC.EST,..
Sub-Saharan Africa (IDA & IBRD),TSS,Government Effectiveness: Estimate,GE.EST,..
Sub-Saharan Africa (IDA & IBRD),TSS,Rule of Law: Estimate,RL.EST,..
